ID,0 to 0.5 km,0.5 to 1 km,1 to 1.5 km,1.5 to 2 km,2 to 2.5 km,2.5 to 3 km,3 to 3.5 km,3.5 to 4 km,4 to 4.5 km,4.5 to 5 km,5 to 5.5 km,5.5 to 6 km,6 to 6.5 km,6.5 to 7 km,7 to 7.5 km,7.5 to 8 km,8 to 8.5 km,8.5 to 9 km,9 to 9.5 km,9.5 to 10 km,>10 km
2068,6,15,33,28,18,16,16,7,5,7,3,1,3,3,0,0,0,1,0,0,0
2153,4,23,27,26,19,16,10,8,5,6,4,2,3,0,3,1,2,1,0,0,2
2249,1,22,27,23,20,17,18,9,9,3,4,5,0,1,0,1,0,2,0,0,0
2300,8,18,28,27,22,15,8,7,10,5,5,1,3,1,0,0,2,0,0,0,2
2402,2,10,22,32,25,12,13,10,10,4,5,2,5,6,1,1,1,0,0,0,1
2429,2,17,16,30,21,21,13,8,11,5,3,6,1,3,2,0,0,0,0,0,3
2464,5,22,29,22,16,12,18,7,8,8,3,6,1,1,1,1,1,0,1,0,0
1436,7,15,22,20,23,10,14,10,6,12,6,5,4,2,1,0,1,0,0,2,1
1860,1,25,14,26,22,14,10,18,5,6,4,5,2,4,0,1,0,0,1,1,2
1951,3,15,23,36,26,17,9,7,3,11,0,3,1,2,3,0,0,0,1,0,1
1958,4,20,30,24,24,16,9,9,6,7,7,1,3,1,0,0,0,0,0,0,0
1970,4,13,27,27,26,16,8,12,5,5,4,3,4,2,1,1,1,0,1,0,1
1987,2,15,24,43,8,12,16,8,10,2,8,3,5,0,1,0,0,0,0,0,4
2085,0,19,23,26,28,19,7,9,6,3,7,7,1,2,1,2,0,0,0,0,1
2091,9,22,17,29,23,12,8,10,5,8,6,2,3,3,0,2,1,1,0,0,0
1839,10,18,22,20,23,15,16,6,5,8,5,2,1,3,1,3,0,0,0,0,2
2011,1,19,22,26,26,16,11,9,6,8,4,4,3,1,1,0,1,1,0,0,1
2013,1,25,24,34,18,15,10,8,3,7,4,3,2,1,1,0,0,0,2,0,2
2105,3,18,24,26,20,14,15,13,5,1,4,5,3,5,0,2,1,1,0,0,0
2181,3,23,27,26,22,8,11,10,11,3,3,3,4,2,1,3,0,0,0,0,0
2278,5,18,32,26,23,12,8,9,6,4,2,4,5,3,2,0,1,0,0,0,0
2359,4,16,27,24,30,11,12,7,10,4,4,3,4,2,0,0,0,0,1,0,1
2367,4,10,30,33,30,17,12,9,4,5,0,1,1,0,2,1,0,0,0,0,1
2421,3,30,29,29,15,14,9,9,8,4,3,1,4,1,1,0,0,0,0,0,0
2449,4,28,37,19,16,9,12,10,9,4,1,0,2,3,1,0,1,0,1,0,3
2497,3,17,26,26,24,19,8,8,6,4,5,2,3,3,3,0,0,1,0,1,1
23,3,9,22,23,19,15,8,9,9,9,10,3,1,4,4,4,1,2,0,2,2
353,3,11,17,31,26,18,8,11,3,3,7,6,2,1,0,3,1,1,0,1,6
1771,5,17,26,27,26,14,10,8,6,6,6,2,4,1,1,0,0,0,0,0,0
1950,7,18,28,27,12,10,18,10,6,5,2,6,3,1,4,1,1,0,0,0,0
1997,1,14,26,36,23,21,10,8,2,5,4,3,1,1,3,1,0,0,0,0,0
2131,4,17,19,27,31,19,10,9,6,6,2,1,6,1,0,0,0,0,1,0,0
2185,3,19,17,26,23,11,13,13,7,11,1,3,6,1,0,2,0,0,1,0,2
2336,3,16,42,22,22,13,6,8,7,2,8,2,2,2,1,1,0,0,2,0,0
2369,1,21,33,28,18,16,13,12,6,1,4,2,0,2,0,1,0,0,0,0,1
2401,3,27,22,27,16,16,15,8,6,4,3,3,3,1,0,2,0,1,0,0,2
2474,2,21,24,23,19,17,11,9,9,6,7,4,3,1,1,0,0,0,0,0,2
663,1,11,21,28,30,8,17,9,10,12,2,1,4,0,2,0,0,0,0,0,2
1874,2,19,17,14,11,17,13,15,14,6,9,4,3,6,2,2,0,0,0,1,3
1875,4,26,19,25,17,14,10,10,10,2,5,6,2,1,0,0,2,1,0,0,4
2037,8,16,22,22,23,13,16,4,8,1,7,1,5,4,5,1,0,1,0,1,0
2040,5,17,20,23,20,19,14,10,7,6,5,4,2,1,2,1,1,0,0,0,1
2122,3,20,24,32,19,10,17,5,6,6,2,2,4,1,4,0,1,2,0,0,0
2213,2,18,21,25,15,19,13,11,13,5,7,3,1,0,2,0,0,2,0,1,0
2304,6,21,26,20,18,15,9,17,4,8,3,3,3,1,3,1,0,0,0,0,0
2480,2,21,28,22,21,19,6,9,11,3,4,5,1,3,2,0,0,0,1,0,0
1824,1,19,28,27,23,14,11,6,5,3,3,4,4,5,1,0,0,0,0,1,2
1826,4,20,18,24,23,17,14,14,6,2,2,2,2,5,1,1,1,0,0,0,1
2192,2,14,34,25,27,9,7,14,3,1,5,4,3,0,3,2,2,0,0,1,1
2233,4,15,32,22,25,15,9,5,9,5,5,4,1,1,2,0,1,0,0,0,2
2240,4,21,25,19,20,14,9,11,4,6,4,2,7,3,4,2,1,0,0,0,1
2260,1,20,24,22,33,11,9,11,7,3,2,3,3,1,3,2,2,0,0,0,0
2288,7,13,25,27,14,14,9,15,4,8,4,4,3,3,0,3,3,0,1,0,0
2345,5,14,23,26,22,16,19,6,6,4,3,4,1,2,0,2,0,2,0,0,2
2368,0,19,34,26,17,12,12,4,6,10,2,3,3,1,3,2,0,1,2,0,0
2458,4,20,21,34,14,13,8,11,7,4,4,5,4,2,2,1,1,1,0,1,0
1865,4,18,24,34,24,12,7,7,8,4,3,2,2,2,2,0,1,0,1,1,0
1974,3,12,28,27,21,15,12,7,7,9,3,2,0,3,1,1,0,2,1,1,1
2045,3,24,25,32,12,10,14,11,2,6,8,3,3,1,1,0,0,0,1,0,0
2088,5,14,27,25,17,17,17,12,3,7,7,2,1,1,0,1,0,0,0,0,0
2090,5,24,20,32,21,8,9,4,6,4,7,6,2,2,0,1,2,1,0,0,2
2386,4,17,24,28,18,17,9,10,9,5,5,1,0,1,6,0,1,1,0,0,0
1470,8,14,26,27,18,12,11,8,7,7,3,0,2,4,2,1,2,2,0,0,1
1785,3,18,31,32,18,15,10,7,4,7,1,2,3,3,0,1,0,0,0,0,0
1803,3,20,21,18,22,16,18,9,7,10,3,2,1,4,0,1,0,0,0,0,0
2074,3,22,24,27,18,16,7,11,2,4,8,4,2,4,1,1,0,0,0,0,1
2133,2,19,20,25,20,13,10,7,8,6,8,3,6,4,2,1,0,0,0,0,1
2238,3,18,30,23,21,11,8,4,4,10,8,4,4,2,2,1,0,0,0,0,2
2286,1,20,22,23,13,17,14,8,10,4,6,5,4,1,0,3,1,2,1,0,0
2453,1,27,24,23,18,10,6,12,4,5,4,8,5,4,3,0,0,0,0,0,1
1893,2,18,30,31,21,9,13,5,8,2,4,5,2,1,2,0,1,0,0,0,0
1995,7,25,34,17,14,5,21,8,6,6,3,4,1,2,0,0,1,0,0,0,0
2157,5,18,27,23,12,16,14,13,6,5,4,2,1,2,2,0,0,0,2,0,2
2277,4,14,26,23,26,20,9,10,8,2,6,0,4,0,0,1,1,0,0,0,0
2327,1,24,25,24,16,11,14,5,5,12,3,0,5,3,4,1,0,1,0,0,0
2408,2,19,25,29,19,11,12,7,10,8,5,0,0,0,2,3,1,0,0,0,1
1130,1,14,18,24,17,13,12,10,9,2,6,6,5,2,5,1,1,1,1,1,4
1815,6,14,21,30,24,14,16,7,6,3,4,2,2,3,1,0,0,0,0,0,0
2475,1,25,33,25,19,10,13,8,6,5,2,1,2,0,1,1,0,0,0,0,1
1423,4,11,22,23,19,11,18,6,9,6,7,7,1,1,1,3,0,1,0,0,2
2098,5,17,19,32,22,14,10,7,6,4,3,1,4,1,1,2,0,0,1,2,1
2158,3,12,22,33,21,13,8,9,7,4,7,3,4,3,0,1,0,1,0,1,0
2216,5,22,23,26,18,14,13,9,5,3,3,2,4,2,0,2,0,0,0,1,0
2320,0,24,21,28,19,12,12,13,8,3,2,3,1,3,1,2,0,0,0,0,0
2380,1,17,26,31,22,16,9,7,8,9,3,1,1,0,0,0,0,0,0,0,1
1923,3,25,28,23,13,14,11,6,6,8,2,3,1,1,1,2,3,0,0,1,0
1924,5,16,35,29,13,14,8,11,3,6,0,4,1,3,0,0,2,0,0,0,1
2112,2,15,24,22,18,17,13,12,8,7,1,3,2,1,2,2,2,0,0,0,0
2197,2,17,35,26,19,9,8,8,5,5,5,2,1,4,2,2,0,1,0,0,0
2292,2,12,22,28,19,15,9,11,8,5,8,2,2,1,1,1,0,0,1,1,3
2491,3,20,26,25,17,7,15,10,6,6,3,4,1,2,0,3,3,0,0,0,0
1902,2,27,19,29,15,10,13,10,10,5,3,0,2,3,0,1,0,0,0,0,1
1907,1,23,21,24,32,10,12,7,5,3,5,2,2,0,1,1,1,0,0,0,0
2140,2,17,27,25,18,20,12,10,4,8,1,1,1,3,1,0,0,0,0,0,0
2319,3,17,31,25,17,17,6,11,5,4,4,1,0,1,2,3,1,1,0,0,1
2340,4,19,33,21,16,16,8,8,3,6,5,4,1,1,1,3,0,0,1,0,0
2365,3,13,20,25,27,15,21,8,4,2,3,3,0,3,0,0,0,0,0,0,3
1919,4,15,16,24,25,18,11,10,6,2,3,3,3,3,1,1,1,1,0,0,2
2154,3,17,25,20,24,15,4,10,5,11,5,2,1,2,2,0,1,1,0,0,1
2506,4,21,20,33,15,15,15,6,1,4,3,4,5,1,0,0,0,1,0,0,1
1779,1,11,23,30,22,14,9,8,8,4,6,2,3,3,1,1,0,0,0,1,1
1882,1,18,22,25,16,10,17,11,8,3,5,4,2,0,3,2,0,0,1,0,0
2236,5,16,25,21,23,10,12,10,4,9,3,3,0,1,1,1,0,0,1,0,3
2289,5,15,34,19,14,14,9,7,9,1,2,3,4,3,2,1,0,2,1,0,3
2318,2,18,25,29,16,15,13,6,6,5,1,0,6,0,1,1,0,0,0,1,3
2422,0,8,26,20,16,22,13,10,7,7,6,3,2,2,1,3,1,1,0,0,0
2488,7,20,23,16,20,12,13,10,2,6,3,5,4,2,1,1,2,0,0,0,1
2022,2,18,27,22,16,18,10,11,4,3,6,4,2,0,1,0,0,0,0,0,3
2176,4,15,22,29,16,14,7,10,6,7,3,6,2,2,1,0,0,1,0,0,2
2252,7,19,16,12,17,20,10,9,7,6,6,1,3,4,1,2,1,2,0,1,3
2263,2,11,23,29,18,17,13,8,9,6,1,3,1,1,3,0,1,0,0,0,1
2503,3,32,23,19,12,13,8,10,6,5,3,5,1,2,2,2,0,0,0,1,0
2505,1,13,22,30,24,12,3,8,7,7,5,7,3,2,0,0,0,1,0,0,2
2677,4,23,31,35,15,13,10,5,4,2,0,3,0,1,1,0,0,0,0,0,0
1606,4,7,21,18,18,23,11,9,8,4,9,2,4,0,1,2,0,0,0,1,4
2390,2,15,23,33,17,9,11,7,7,4,4,2,3,5,0,2,0,1,1,0,0
2412,6,21,24,25,21,12,9,5,7,4,5,4,0,1,1,1,0,0,0,0,0
2818,2,16,25,26,19,9,16,9,8,3,6,3,1,0,2,0,1,0,0,0,0
2200,4,15,16,32,17,19,8,6,7,3,3,2,3,5,0,0,0,1,2,1,1
2353,4,22,20,26,16,8,10,8,8,4,9,3,3,2,1,0,1,0,0,0,0
2398,3,12,25,19,17,18,11,8,7,6,7,4,1,2,2,0,1,0,1,0,1
2428,5,17,22,19,23,18,10,7,6,6,1,2,2,3,1,3,0,0,0,0,0
2690,1,27,35,20,19,11,4,6,6,3,3,3,3,3,0,0,0,0,1,0,0
1784,3,13,37,12,19,12,12,15,5,2,6,1,3,2,0,0,0,0,0,0,2
1848,5,12,26,22,23,10,13,6,4,10,5,4,2,1,0,0,0,0,1,0,0
1988,6,20,24,12,18,16,7,4,10,6,8,1,5,2,2,2,0,0,0,0,1
2113,5,14,30,26,18,11,10,8,6,2,3,2,4,1,1,0,1,1,1,0,0
2207,3,21,19,20,18,12,12,12,7,7,5,2,3,2,0,1,0,0,0,0,0
2275,1,13,38,26,15,11,9,4,5,2,4,6,1,2,2,2,0,0,1,1,1
2306,1,18,19,22,15,21,9,9,6,7,7,1,4,0,0,0,1,1,0,1,2
2667,2,24,25,34,19,13,8,3,7,2,2,1,0,1,1,0,2,0,0,0,0
1861,3,12,13,18,17,15,9,17,15,3,4,3,4,3,1,1,1,0,0,1,3
1948,5,18,18,19,13,15,12,5,10,7,5,4,4,1,1,1,2,0,2,0,1
2188,2,13,26,19,18,13,12,10,3,3,7,6,1,3,1,3,1,0,1,0,1
2298,2,27,25,34,13,14,6,4,9,3,2,2,0,1,0,0,0,0,1,0,0
2387,3,6,23,26,22,16,12,6,7,7,5,3,1,2,2,1,1,0,0,0,0
2409,5,19,20,25,19,14,6,6,10,4,5,2,4,0,0,1,2,0,0,0,1
2507,6,18,21,25,18,11,9,5,10,8,5,0,2,1,1,0,1,0,0,0,2
2533,6,19,30,27,18,10,7,10,7,2,2,2,1,1,0,0,1,0,0,0,0
2744,3,16,30,31,15,9,10,10,8,3,3,2,0,1,2,0,0,0,0,0,0
1808,6,18,16,24,19,11,18,5,4,3,4,4,2,3,2,1,0,0,0,0,2
1814,0,23,25,29,16,17,9,5,4,3,6,2,1,1,1,0,0,0,0,0,0
1983,3,18,23,20,13,16,12,5,8,6,7,4,4,1,1,0,1,0,0,0,0
2296,8,15,18,15,22,16,5,11,5,4,6,3,4,4,3,2,0,0,0,0,1
2311,5,15,26,17,15,9,7,12,10,6,6,3,6,1,1,1,0,1,0,0,1
2496,3,20,13,23,35,10,12,9,5,4,2,2,0,1,1,1,1,0,0,0,0
1831,3,20,29,25,22,13,4,9,3,3,1,4,0,1,0,1,1,0,0,0,2
1898,4,15,18,18,19,16,13,7,5,4,7,5,4,2,1,2,1,0,0,0,0
2075,0,12,21,24,23,19,9,5,10,7,4,1,2,2,0,1,1,0,0,0,0
2115,7,17,31,23,13,18,10,5,4,2,4,1,3,2,1,0,0,0,0,0,0
2127,3,19,26,21,14,20,7,8,3,3,3,7,1,1,5,0,0,0,0,0,0
2269,4,17,23,23,22,18,3,10,5,1,6,3,1,0,1,1,1,2,0,0,0
2349,2,17,21,22,17,11,15,12,2,2,6,4,2,2,3,0,0,0,0,1,2
2410,0,15,26,17,22,17,12,5,7,9,2,4,1,1,0,1,0,1,0,1,0
2055,2,17,20,28,19,15,9,9,6,4,5,3,0,1,1,0,0,0,0,0,1
2478,0,15,19,22,20,14,16,12,4,6,3,3,2,1,0,1,1,0,0,1,0
249,3,12,12,21,14,17,9,11,6,5,8,7,3,1,3,3,1,0,0,1,2
1798,4,10,13,21,22,20,11,9,4,7,5,5,3,1,1,1,0,0,1,0,1
1888,4,12,25,15,12,9,11,6,8,9,4,6,3,3,2,2,2,0,2,1,3
2341,5,23,17,25,18,11,10,8,5,4,3,5,1,1,1,0,0,1,0,0,1
2500,2,19,27,20,18,15,8,11,2,3,3,0,5,1,1,0,0,0,1,0,3
2178,2,18,28,22,22,7,7,9,2,1,3,1,3,3,2,2,0,0,0,0,6
2193,2,15,26,20,19,13,8,3,11,3,2,6,3,1,2,1,1,0,0,0,2
2272,5,19,25,14,12,8,13,13,7,6,4,2,3,3,1,1,0,0,2,0,0
2378,2,20,26,23,17,11,9,6,9,2,1,0,4,2,4,1,0,1,0,0,0
2433,4,13,19,27,10,19,14,8,7,5,4,1,4,2,0,0,0,0,0,0,1
2445,3,12,19,23,22,10,10,10,9,5,4,2,3,0,3,0,0,1,0,1,1
1087,8,14,25,13,15,10,9,9,9,5,6,5,1,2,1,3,1,0,0,0,1
1952,3,10,28,26,20,21,7,6,3,3,3,1,0,2,2,0,1,0,0,0,1
2034,1,9,12,20,16,20,16,13,4,6,2,4,2,2,4,2,3,0,1,0,0
2447,3,16,15,35,21,13,4,5,3,4,3,5,3,3,1,2,0,0,1,0,0
2498,1,12,29,30,16,18,5,5,3,4,5,5,2,0,0,1,0,0,0,0,1
2593,2,18,23,27,15,12,8,10,5,5,6,3,2,0,0,0,0,0,1,0,0
2725,3,21,24,24,19,11,10,4,5,2,2,1,4,2,2,3,0,0,0,0,0
2031,4,15,22,27,13,20,3,9,6,9,4,1,1,0,2,0,0,0,0,0,0
2139,2,17,22,26,8,15,16,6,4,7,2,2,2,2,2,0,0,0,0,1,2
2389,3,14,24,18,25,11,8,8,5,4,3,4,4,1,3,1,0,0,0,0,0
2427,0,13,29,21,20,8,12,6,7,5,4,4,0,1,2,0,0,2,0,1,1
2415,3,15,24,31,11,14,17,2,4,4,3,2,1,1,2,1,0,0,0,0,0
2203,2,11,17,25,18,15,10,5,9,7,4,2,4,2,1,1,1,0,0,0,0
2221,2,17,22,18,24,13,12,4,3,6,3,1,3,4,1,0,1,0,0,0,0
2457,7,10,22,15,19,11,12,12,7,4,2,3,2,5,0,0,1,0,2,0,0
2605,5,14,28,22,18,15,7,4,4,2,5,2,3,3,0,0,0,1,0,0,1
1895,5,14,17,16,27,12,10,7,6,7,3,2,1,1,2,1,0,1,0,0,1
2211,4,11,34,15,13,9,6,9,6,4,5,3,6,2,1,1,1,0,0,0,3
2446,0,20,25,16,13,15,7,10,7,3,5,3,2,3,0,2,2,0,0,0,0
2461,1,13,21,16,17,10,7,10,8,9,3,3,3,2,0,3,1,0,1,2,3
2680,0,14,24,24,24,13,10,8,7,3,1,2,0,2,1,0,0,0,0,0,0
2738,1,13,25,22,23,6,5,11,8,7,3,2,2,1,2,1,0,0,0,1,0
931,0,10,17,20,20,9,10,13,8,8,3,1,3,1,2,5,1,0,0,0,1
1925,0,16,19,25,18,11,7,6,7,6,4,4,3,1,1,2,0,0,0,0,2
2324,3,12,28,22,18,14,11,9,6,1,1,2,1,0,0,1,2,0,0,0,1
2455,2,9,10,29,18,12,12,10,5,7,6,2,4,2,1,1,0,0,1,1,0
2528,2,17,19,28,19,15,8,7,5,1,0,1,2,4,4,0,0,0,0,0,0
2613,1,18,23,19,16,15,12,10,0,5,2,4,3,1,0,0,2,0,1,0,0
2990,5,19,29,25,21,12,3,3,7,4,0,2,1,1,0,0,0,0,0,0,0
1932,1,9,22,27,15,11,7,8,8,5,7,5,2,1,1,2,0,0,0,0,0
2270,5,14,25,19,12,11,11,12,2,9,3,1,3,1,2,0,0,0,0,1,0
2335,0,11,15,11,17,18,15,10,10,5,3,6,7,1,1,0,1,0,0,0,0
2385,3,11,19,19,20,12,9,13,6,6,2,2,3,0,1,2,0,0,1,0,2
1858,3,20,19,19,12,19,9,6,9,5,3,2,1,1,1,0,1,0,0,0,0
1878,3,12,19,25,17,7,9,10,5,8,2,2,1,4,1,0,1,0,0,0,4
2124,4,15,24,22,19,7,7,5,7,4,5,2,1,2,3,0,2,1,0,0,0
2253,4,12,22,19,17,8,16,7,3,7,2,2,6,3,0,1,1,0,0,0,0
2257,3,21,20,18,19,13,7,7,7,4,4,0,0,0,1,3,0,0,0,0,3
2351,1,13,18,21,29,7,4,12,5,4,3,3,2,4,0,1,0,1,1,1,0
2508,2,19,26,22,23,14,7,4,4,4,1,0,0,1,1,2,0,0,0,0,0
2511,4,23,26,17,17,9,9,6,6,3,6,0,3,1,0,0,0,0,0,0,0
2601,1,21,26,25,16,7,8,5,6,5,3,1,2,1,1,0,0,0,0,0,2
2210,1,20,31,12,7,19,7,6,7,3,4,2,0,0,2,3,3,0,0,0,2
2366,4,13,17,23,25,10,10,6,3,6,1,4,3,2,0,0,0,0,2,0,0
2596,2,18,31,25,13,9,7,3,8,2,2,3,3,1,1,0,1,0,0,0,0
2237,1,17,18,18,17,15,7,6,9,1,4,7,3,1,1,2,0,0,0,0,1
2735,4,19,28,20,17,8,4,4,4,3,2,1,5,4,1,2,2,0,0,0,0
1807,1,11,19,21,13,16,16,7,4,6,3,2,1,2,2,0,1,0,0,0,2
1962,5,20,28,13,9,6,11,8,7,8,3,3,2,2,0,0,0,0,0,1,1
2265,1,8,27,17,17,9,12,6,5,9,4,2,3,2,5,0,0,0,0,0,0
2604,7,18,13,25,23,13,9,5,3,2,6,0,1,0,0,0,0,0,0,0,2
2687,5,19,17,26,21,11,5,8,2,4,4,3,1,1,0,0,0,0,0,0,0
2145,1,21,22,22,16,13,8,6,3,5,2,2,2,0,2,1,0,0,0,0,0
2322,2,17,16,22,20,13,10,9,4,5,1,2,1,1,0,2,1,0,0,0,0
2342,6,14,23,16,18,9,3,11,6,4,2,7,2,2,2,0,0,0,0,0,1
2407,3,20,27,17,9,10,5,7,2,8,5,4,1,0,2,2,1,1,0,0,2
2644,1,17,28,25,5,17,8,4,7,3,1,1,3,2,1,1,1,1,0,0,0
1616,1,21,21,18,15,10,7,8,6,6,3,4,1,0,1,0,0,0,0,0,3
1695,3,15,15,20,16,13,12,7,1,6,3,4,3,2,0,1,0,1,0,0,3
1877,1,12,16,23,23,12,10,8,3,3,3,2,3,3,0,2,1,0,0,0,0
1999,6,13,25,19,12,16,11,8,4,2,0,4,2,1,0,1,0,0,1,0,0
2171,4,23,13,29,14,7,9,8,6,5,2,0,1,3,1,0,0,0,0,0,0
2734,2,17,17,32,19,6,7,4,4,6,2,1,4,1,1,1,0,1,0,0,0
2984,0,37,22,18,14,5,11,3,3,2,4,2,2,0,1,0,1,0,0,0,0
1805,1,15,27,12,9,12,11,6,9,4,5,4,2,2,2,0,0,0,0,0,3
2558,2,21,23,22,12,9,9,7,4,3,0,2,4,2,4,0,0,0,0,0,0
2684,7,17,22,15,16,8,10,2,5,6,9,4,1,0,2,0,0,0,0,0,0
2553,1,15,20,31,20,11,7,6,2,3,1,0,2,1,1,0,0,1,1,0,0
2859,3,20,16,14,22,11,9,8,6,5,1,0,2,4,1,0,1,0,0,0,0
482,1,9,24,12,19,8,16,6,5,2,3,5,0,1,2,2,1,1,0,2,3
2321,0,13,25,18,18,7,15,7,6,3,2,6,1,0,0,0,0,0,0,0,1
2649,1,16,25,18,20,14,3,10,7,0,1,0,3,0,2,0,1,0,1,0,0
1903,4,15,14,22,12,10,5,9,14,2,7,0,3,0,2,0,0,1,0,0,1
1971,6,9,16,22,13,13,8,11,10,4,3,2,1,1,1,0,0,0,0,1,0
2294,5,21,12,18,16,12,6,8,6,5,4,5,1,0,1,1,0,0,0,0,0
2580,1,25,14,25,14,11,10,7,2,5,1,1,0,1,1,3,0,0,0,0,0
2589,2,20,25,20,18,4,8,7,2,3,4,4,0,2,1,0,1,0,0,0,0
2615,2,17,20,22,12,14,11,5,4,3,5,2,2,2,0,0,0,0,0,0,0
2753,4,18,21,15,13,10,10,9,6,5,3,3,0,2,0,0,0,1,0,1,0
1885,2,14,18,16,16,9,15,8,4,6,4,2,2,1,1,0,1,0,0,0,1
2392,6,13,23,22,12,12,4,5,4,3,8,2,0,2,1,3,0,0,0,0,0
2652,4,9,33,16,14,10,7,7,6,7,5,1,1,0,0,0,0,0,0,0,0
2860,8,18,13,27,19,11,6,5,2,3,0,1,1,3,2,0,0,0,1,0,0
2985,4,19,16,19,18,11,13,3,5,5,2,2,1,1,0,0,1,0,0,0,0
1250,2,8,17,21,16,9,13,4,6,8,2,3,3,4,1,0,1,0,0,0,1
1985,8,8,18,17,11,13,10,4,6,5,7,3,6,0,0,1,0,1,0,0,1
2009,1,7,20,16,19,13,12,5,10,3,1,2,2,1,2,2,2,0,1,0,0
2397,1,11,17,23,22,9,6,7,4,6,7,2,2,0,0,0,0,0,0,0,2
2607,0,14,11,31,18,6,8,7,7,1,2,4,3,1,6,0,0,0,0,0,0
2661,2,15,22,21,20,8,7,5,6,3,3,2,3,0,0,0,0,0,0,0,2
2713,4,15,13,39,14,10,10,3,6,1,2,0,1,0,0,0,0,0,0,0,1
1800,2,11,27,20,17,10,7,7,4,6,1,2,1,2,0,0,1,0,0,0,0
2323,2,14,16,18,13,16,5,12,2,4,2,3,1,0,1,4,1,1,1,0,2
2544,0,14,20,19,12,15,9,9,4,5,6,3,0,2,0,0,0,0,0,0,0
2547,6,17,15,32,10,10,8,10,0,1,4,0,3,0,1,0,0,0,0,0,1
2548,3,18,29,20,8,8,14,4,4,1,4,0,2,0,1,0,0,0,0,0,2
2583,2,13,16,18,16,13,10,11,4,7,4,0,0,1,0,0,1,0,0,2,0
2678,2,9,21,17,19,9,17,7,6,2,2,2,2,1,1,1,0,0,0,0,0
2686,6,24,14,21,15,7,6,4,5,4,1,3,3,2,3,0,0,0,0,0,0
2743,3,22,33,20,12,9,3,2,5,2,1,2,2,1,0,0,0,0,0,0,1
2746,7,14,19,20,17,10,12,9,5,0,1,2,2,0,0,0,0,0,0,0,0
1863,1,7,25,13,16,10,14,9,8,5,2,3,2,0,1,1,0,0,0,0,0
2411,5,15,22,22,11,13,3,9,3,4,3,1,3,1,1,1,0,0,0,0,0
2520,3,24,22,22,16,12,7,4,2,1,0,1,1,0,1,0,0,0,0,0,1
2552,2,19,11,15,23,9,8,12,3,4,3,4,1,3,0,0,0,0,0,0,0
2573,4,19,28,15,9,11,6,4,5,4,4,0,0,4,1,2,0,0,0,1,0
2516,2,12,20,29,19,10,7,3,4,4,3,3,0,0,0,0,0,0,0,0,0
2584,3,16,24,22,17,6,6,5,3,3,7,2,0,0,1,0,0,1,0,0,0
2727,2,8,26,21,14,5,12,9,6,3,2,1,1,1,4,0,0,0,0,0,1
2835,5,21,12,24,12,7,9,7,6,2,5,2,0,0,0,2,1,0,0,0,1
1161,2,10,14,23,15,10,8,13,4,4,7,1,1,0,0,0,1,1,0,0,1
1871,2,13,21,19,13,11,4,9,7,4,2,1,2,5,0,0,1,0,0,0,1
1982,2,11,17,19,14,7,11,8,2,8,3,2,1,3,1,3,0,1,0,1,1
2414,1,15,19,22,14,10,4,6,5,0,4,2,2,2,2,0,2,1,0,1,3
2493,0,11,18,19,18,11,11,5,7,3,5,1,2,1,1,0,1,0,0,0,1
2609,2,17,17,29,13,6,7,6,6,5,2,1,1,2,0,1,0,0,0,0,0
2679,1,7,25,20,21,11,12,3,3,2,2,3,2,2,0,1,0,0,0,0,0
2795,5,12,37,20,14,9,8,2,2,1,1,1,0,0,1,0,0,1,0,0,1
1667,3,10,18,21,16,9,7,7,8,7,5,0,1,1,0,1,0,0,0,0,0
1827,4,13,16,21,11,10,3,10,6,1,2,5,3,2,3,2,0,0,1,0,1
1960,1,12,25,19,10,14,7,6,6,1,5,1,1,2,2,1,0,1,0,0,0
2472,1,11,17,19,21,13,3,10,3,4,6,1,3,0,1,0,0,1,0,0,0
2763,4,15,11,20,18,12,6,11,5,1,5,3,1,1,0,1,0,0,0,0,0
2056,5,19,15,20,11,8,8,9,5,4,3,2,1,1,2,0,0,0,0,0,0
2513,5,12,25,18,15,3,7,5,10,4,2,4,2,1,0,0,0,0,0,0,0
2571,0,13,21,19,16,13,9,9,2,3,2,2,1,2,0,0,1,0,0,0,0
2723,3,17,16,26,13,8,10,4,2,5,8,0,0,1,0,0,0,0,0,0,0
2752,4,11,20,21,16,6,7,4,8,3,3,3,4,1,0,1,0,0,0,0,1
2971,1,18,23,20,13,13,5,3,2,1,3,4,2,1,0,1,0,0,1,0,2
2532,2,12,22,27,18,8,5,6,4,1,2,0,0,0,2,0,2,1,0,0,0
2817,3,13,20,25,17,10,10,6,1,1,0,3,1,1,1,0,0,0,0,0,0
1851,4,8,25,20,14,9,6,6,2,2,4,3,2,2,0,0,1,1,0,0,2
1998,1,18,15,14,17,8,8,7,13,1,2,2,0,1,2,1,0,1,0,0,0
2046,3,15,13,26,14,12,5,7,2,4,2,0,1,2,1,0,1,0,1,1,1
2549,4,10,22,19,18,10,8,2,4,2,5,5,0,0,0,1,0,0,0,0,1
2560,3,14,24,22,15,8,6,5,1,5,0,1,3,2,1,1,0,0,0,0,0
2572,0,9,24,19,20,10,6,5,7,2,4,1,1,1,0,0,1,0,1,0,0
2703,3,13,25,21,12,3,6,7,6,5,3,0,6,0,0,1,0,0,0,0,0
1797,3,6,14,25,7,13,8,9,3,6,5,3,5,1,0,0,1,0,0,0,1
